Run,Start Time,End Time,Duration (minutes),Coherence Score
126,2024-10-15 22:02:43,2024-10-15 22:08:59,6.261976166566213,0.2553161342198847
127,2024-10-15 22:08:59,2024-10-15 22:15:14,6.246307349205017,0.2548070077477276
128,2024-10-15 22:15:14,2024-10-15 22:21:34,6.331191448370616,0.2567233910377183
129,2024-10-15 22:21:34,2024-10-15 22:27:51,6.2923783977826435,0.2646144552728538
130,2024-10-15 22:27:51,2024-10-15 22:34:03,6.187213289737701,0.2610066608327615
131,2024-10-15 22:34:03,2024-10-15 22:40:10,6.11516338189443,0.2480784084057875
132,2024-10-15 22:40:10,2024-10-15 22:46:21,6.19283569653829,0.2549371309118563
133,2024-10-15 22:46:21,2024-10-15 22:52:36,6.240175664424896,0.2636971587115199
134,2024-10-15 22:52:36,2024-10-15 22:58:41,6.099612021446228,0.2660990099691045
135,2024-10-15 22:58:41,2024-10-15 23:04:48,6.105066649119059,0.2590759676488426
136,2024-10-15 23:04:48,2024-10-15 23:10:55,6.114025767644247,0.2609140128362329
137,2024-10-15 23:10:55,2024-10-15 23:17:00,6.086690664291382,0.267645296240912
138,2024-10-15 23:17:00,2024-10-15 23:23:06,6.108227852980296,0.2495493805799122
139,2024-10-15 23:23:06,2024-10-15 23:29:12,6.101246186097463,0.2593154411382786
140,2024-10-15 23:29:12,2024-10-15 23:35:19,6.106401364008586,0.2562853289698837
141,2024-10-15 23:35:19,2024-10-15 23:41:24,6.086291070779165,0.2714365495025532
142,2024-10-15 23:41:24,2024-10-15 23:47:30,6.095266981919607,0.2606052594007942
143,2024-10-15 23:47:30,2024-10-15 23:53:35,6.083770835399628,0.2645350865207723
144,2024-10-15 23:53:35,2024-10-15 23:59:39,6.063902346293132,0.2611736076652926
145,2024-10-15 23:59:39,2024-10-16 00:05:44,6.083315487702688,0.2575774935586458
146,2024-10-16 00:05:44,2024-10-16 00:11:47,6.064562364419301,0.2551570947191501
147,2024-10-16 00:11:47,2024-10-16 00:17:50,6.048496119181315,0.2580634763348111
148,2024-10-16 00:17:50,2024-10-16 00:23:54,6.0696813027064005,0.2611291056225339
149,2024-10-16 00:23:54,2024-10-16 00:29:59,6.074136932690938,0.2569905972528638
150,2024-10-16 00:29:59,2024-10-16 00:36:04,6.089194385210673,0.2601216769683913
151,2024-10-16 00:36:04,2024-10-16 00:42:09,6.078440837065378,0.2679810714917804
152,2024-10-16 00:42:09,2024-10-16 00:48:13,6.071542815367381,0.2617925680980533
153,2024-10-16 00:48:13,2024-10-16 00:54:17,6.054818363984426,0.2521926429573778
154,2024-10-16 00:54:17,2024-10-16 01:00:20,6.048724786440531,0.2595758895459052
155,2024-10-16 01:00:20,2024-10-16 01:06:22,6.041345882415771,0.2558100593548874
156,2024-10-16 01:06:22,2024-10-16 01:12:25,6.056226734320322,0.2536773236904895
157,2024-10-16 01:12:25,2024-10-16 01:18:27,6.028436533610026,0.2587827834890036
158,2024-10-16 01:18:27,2024-10-16 01:24:29,6.027473469575246,0.2494232227147337
159,2024-10-16 01:24:29,2024-10-16 01:30:31,6.030091400941213,0.2585016259060551
160,2024-10-16 01:30:31,2024-10-16 01:36:32,6.027587521076202,0.2613422986973365
161,2024-10-16 01:36:32,2024-10-16 01:42:34,6.034583572546641,0.25480540651585
162,2024-10-16 01:42:34,2024-10-16 01:48:37,6.046374317010244,0.2528435438914898
163,2024-10-16 01:48:37,2024-10-16 01:54:39,6.037583367029826,0.2592900825043253
164,2024-10-16 01:54:39,2024-10-16 02:00:42,6.044704683621725,0.2556819200957476
165,2024-10-16 02:00:42,2024-10-16 02:06:45,6.056550033887228,0.2591448087038633
166,2024-10-16 02:06:45,2024-10-16 02:12:49,6.057201401392619,0.2595356169019889
167,2024-10-16 02:12:49,2024-10-16 02:18:52,6.0502591848373415,0.2628865191834808
168,2024-10-16 02:18:52,2024-10-16 02:24:55,6.056484186649323,0.2546254000071942
169,2024-10-16 02:24:55,2024-10-16 02:30:57,6.03300111691157,0.2576248900551612
170,2024-10-16 02:30:57,2024-10-16 02:36:59,6.026152098178864,0.2505717500987626
171,2024-10-16 02:36:59,2024-10-16 02:43:01,6.030730533599853,0.2575339606464373
172,2024-10-16 02:43:01,2024-10-16 02:49:02,6.0263803998629255,0.2609851604928435
173,2024-10-16 02:49:02,2024-10-16 02:55:04,6.02876611550649,0.2559522933910892
174,2024-10-16 02:55:04,2024-10-16 03:01:05,6.026357618967692,0.2648069731902004
175,2024-10-16 03:01:05,2024-10-16 03:07:08,6.046921217441559,0.2560106164040648
176,2024-10-16 03:07:08,2024-10-16 03:13:10,6.034211464722952,0.2560428307024334
177,2024-10-16 03:13:10,2024-10-16 03:19:13,6.038701617717743,0.2543677419831176
178,2024-10-16 03:19:13,2024-10-16 03:25:13,6.01254913409551,0.2619284262272016
179,2024-10-16 03:25:13,2024-10-16 03:31:15,6.032698531945546,0.2717231712424513
180,2024-10-16 03:31:15,2024-10-16 03:37:17,6.033782267570496,0.261505892182418
181,2024-10-16 03:37:17,2024-10-16 03:43:19,6.025560116767883,0.2574206081828376
182,2024-10-16 03:43:19,2024-10-16 03:49:20,6.0138763348261515,0.2538272514931973
183,2024-10-16 03:49:20,2024-10-16 03:55:23,6.054856181144714,0.2622204031014707
184,2024-10-16 03:55:23,2024-10-16 04:01:26,6.045776212215424,0.2683452157640897
185,2024-10-16 04:01:26,2024-10-16 04:07:27,6.019799768924713,0.2607199008079657
186,2024-10-16 04:07:27,2024-10-16 04:13:28,6.015426647663117,0.2590809259138205
187,2024-10-16 04:13:28,2024-10-16 04:19:30,6.036742651462555,0.267182094852246
188,2024-10-16 04:19:30,2024-10-16 04:25:32,6.037764179706573,0.2511946484253212
189,2024-10-16 04:25:32,2024-10-16 04:31:34,6.0277715961138405,0.2550650089932298
190,2024-10-16 04:31:34,2024-10-16 04:37:36,6.0295939167340595,0.2546468969239576
191,2024-10-16 04:37:36,2024-10-16 04:43:37,6.018160982926687,0.2480358323320756
192,2024-10-16 04:43:37,2024-10-16 04:49:39,6.0294596989949545,0.2644136037367456
193,2024-10-16 04:49:39,2024-10-16 04:55:40,6.016509219010671,0.2586615050619299
194,2024-10-16 04:55:40,2024-10-16 05:01:41,6.023209083080292,0.2680658341100096
195,2024-10-16 05:01:41,2024-10-16 05:07:44,6.042266531785329,0.2634777612278485
196,2024-10-16 05:07:44,2024-10-16 05:13:45,6.023246983687083,0.2508391641109343
197,2024-10-16 05:13:45,2024-10-16 05:19:47,6.030334234237671,0.2570960010731523
198,2024-10-16 05:19:47,2024-10-16 05:25:47,6.0057469209035235,0.2478357319373844
199,2024-10-16 05:25:47,2024-10-16 05:31:49,6.030438669522604,0.2683858677331208
200,2024-10-16 05:31:49,2024-10-16 05:37:50,6.01054656902949,0.2602168580022996
201,2024-10-16 05:37:50,2024-10-16 05:43:51,6.027750313282013,0.2631664126400051
202,2024-10-16 05:43:51,2024-10-16 05:49:53,6.030029253164927,0.2612478918263641
203,2024-10-16 05:49:53,2024-10-16 05:55:55,6.031379532814026,0.2643688044091498
204,2024-10-16 05:55:55,2024-10-16 06:01:57,6.041305402914683,0.249748689196974
205,2024-10-16 06:01:57,2024-10-16 06:07:59,6.026373096307119,0.2609770329580215
206,2024-10-16 06:07:59,2024-10-16 06:14:00,6.023540532588958,0.2648166531246096
207,2024-10-16 06:14:00,2024-10-16 06:20:01,6.011201417446136,0.2512373415867477
